id,text,political,racial/ethnic,religious,gender/sexual,other,text_en
zho_696c0bda85af52c5e84f9997627a91f4,最无敌的是一个墨西哥籍黑人女性同性恋感染了艾滋病，非法移民到了美国后皈依伊斯兰并自我性别认知障碍，且同时男女都喜欢，养有猫和狗且吃素。 卧槽，上帝都没那么神圣好吗,0,1,1,1,0,"One of the most invincible are the Mexican black lesbians infected with AIDS, illegal immigrants to the United States converted to Islam and self-gendered cognitive impairments, and both men and women like to have cats and dogs and vegetarians."
zho_bc24a5f192cf1d00ad24fe379387082f,哪有人天生就是坏的，黑人也一样，我们都有好有坏，世界的各处都有美好和温暖,0,1,0,0,0,"No one is born bad, no black man is born bad, no black man is born bad, we all have good and bad, we all have good and warm in every part of the world."
zho_e8a224407f8302ecb7d9f22e6c2108f8,亚裔多的地方，大家普遍心算都不错，估计也是练出来了,0,1,0,0,0,"There's a lot of people in Asia who think they're good, and I think they're working on it."
zho_3247d9833a152bee36568c6218de9135,韦春芳是怎么做到怀孕了还不丢工作的？不会被老鸨强制打胎然后卖掉？,0,0,0,1,0,How did Wei Chunfung get pregnant and not lose his job? He won't be forced to give birth and sold?
zho_5fc5b3b96981d0297ea59f1b9643e5fa,他们才不会真正改善黑人的社区和教育呢。白左只是为了故作姿态，获取强烈的道德优越感。,1,1,0,0,0,They don't really improve black communities and education. White left is just a gesture to gain a strong sense of moral superiority.
zho_2aff919422f67678c7d41c6c799a11cd,上海本地人到底怎么样，那一千多万去上海打拼的外地人应该都不会说谎,0,1,0,0,0,What about the locals in Shanghai? The more than 10 million outsiders in Shanghai don't lie.
zho_4d45fba17b812e7a7368e0ce1cf48956,现在的问题是，中国男人要求做供养者，还要作为爱情提供者，这就离谱了，离大谱,0,0,0,1,0,The problem now is that Chinese men demand to be breadwinners and love providers. That's ridiculous.
zho_cbca5b07cd0432faa5931f6f10e50dac,其实男性读到这句话并不会认为这是在歧视男性，他们觉得无所谓，不会在这些地方计较。,0,0,0,1,0,"In fact, men do not think that this is discriminatory against men, and they do not think it matters, and they do not take it into account in these places."
zho_d3c300c47733abd7df963869989e5b20,把我们河南人祸害成那样，老蒋还有脸问我们河南人的错？不愧是蒋该死！,1,1,0,0,0,"If we do this to the Henans, we'll still have the face to ask if we're the Henans' fault? It's Chiang's death!"
zho_430d830444669b675044ae41b5b0c052,那是别人理亏怕警察，你是不是以为骗子没有暴力基因了。。。你黑吃黑人家当场就干你。,0,0,0,0,1,"That's what people fear about the police, don't you think a liar doesn't have a violent genes? You eat black people and fuck you on the spot."
zho_bd8394fdf1432f80df689d7de610ea07,呃呃呃 我还是删了吧 这个例子举的不好....可能东北太官僚了 想赚学生钱,0,1,0,0,0,"Uh, well, I'll just delete it, and that's not a good example... but maybe the Northeast is too bureaucratic to make student money."
zho_3f817b60cb2370b4976ed117548027a2,你可以问你室友。印度比较传统宗教信仰比较浓厚的印度人不吃牛肉，但还有部分比较现代化国际化的印度人能吃牛肉,0,1,1,0,0,"You can ask your roommate. In India, the more traditional Hindus don't eat beef, but some more modern international Indians eat beef."
zho_740f6856f6417c7bd3d2c91f13eb7780,黑河南、黑北方的总部是广州，核心地带是从上海到广州的整个东南沿海，范围是整个南方,0,1,0,0,0,"South and north of the Black River are based in Guangzhou, the core of which runs from Shanghai to the southeast coast of Guangzhou and extends to the south."
zho_ecb5f4793bf47128d1b27a4608ae7a4b,黑人毛孔不大的，他们是皮肤最细腻的……白人才是毛孔粗大,0,1,0,0,0,"Blacks have little punctures, they're the skin's most delicate... and whites have the thickest punctures."
zho_aef112d31083e9b43250d97f3c6ae06b,最后讲得太好了，印度人跟阿拉伯世界的团结太无解了，中国人就是喜欢坑自己人。,0,1,0,0,0,"In the end, the solidarity between the Indians and the Arab world is so inexplicable that the Chinese like to fool their own people."
zho_840207f39e5c8e4aa066cd7003e86fc7,中国人最伦理上愚民最成功的案例，就是重男轻女，明明自己是重男轻女的受害者，却对重男轻女乐此不疲。,0,0,0,1,0,The most successful example of Chinese moral fools is their preference for boys and their preference for boys and girls.
zho_902ef0505aa67239e0ed611df1b0137d,战争中死的最多的就是男性，获胜受益的却不仅仅是男性,0,0,0,1,0,"Men are the ones who die most in war, but not just the men who win."
zho_02b7e43e37e4c21e9d41f3e7f3e92d4d,比周围男人更要强的中国女人从来都不少，20世纪女权兴起以来更多。,0,0,0,1,0,"There have never been more Chinese women than the men around them, and there have been more feminists since the twentieth century."
zho_5b7eda8ddfa7141baef043521adb2ae1,主要是证明了东亚黄种人和其他人种，在足球比赛上只有苦练技术一条路可走,0,1,0,0,0,It's mainly proof that East Asian yellows and others have only a hard way to go in football games.
zho_d6c0bbe66f847021d0208a26ce304d8a,为什么我觉得，以前黑河南的是全国，现在黑河南的只有西安人，而黑西安的是全国人民。,0,1,0,0,0,"Why do I feel that there was a whole country on the south side of the Black River, only the Xian people on the south side of the Black River, and a nation on the south side of the Black Xian."
zho_271a8b8cefd82ab25a60e5c7e3ec0e09,在任何时候，从个人发表的见解中带上“全国”，就已经说明问题了，容易被牵着鼻子走的乌合之众大多如此,0,0,0,0,1,"At any time, bringing “nationality” from personal opinions is a point of view, and most of the conglomerates who can easily be held by their noses are."
zho_c81106a21534c8da355a7ce16ae2b02c,哪种行为，同性恋就是基因里带着的，就像每个人长的不一样，。,0,0,0,1,0,"Which kind of behavior is geneticly attached to homosexuality, like everyone looks different."
zho_e79d9fc16c18687a82aa716abb51bbbd,嗯，所以呢黑人中高智商的人理应比白人黄人高智商的人智商高。,0,1,0,0,0,"Well, that's why black people with a high IQ are supposed to have a higher IQ than white men with a higher IQ."
zho_25732968746ce50d6235cdf2dda22741,合着您这碰到外地人都是素质差的，上海本地没有素质差的吗,0,1,0,0,0,"Even if you're a stranger, you don't have any quality in Shanghai?"
zho_36bb7ae70245b68629e19b04c2b912c8,就像拒绝铁路的那群人一样，没想到这样的人在重庆还挺多的。[好奇],0,0,0,0,1,"Like the people who rejected the railroad, I didn't think there were a lot of them in Chongqing. [ Curiosity]"
zho_98595b665cb993a95642f203c35cb385,印度人觉得很自豪，毕竟在中国多了佛系青年，这一分支，还有佛教这一众小弟。,0,1,1,0,0,"Indians are proud, after all, to have many young Buddhists in China, this branch and the little boys of Buddhism."
zho_cb448180643a2fa6f27c02cdc49da87e,看了全译本前几个故事，黑人总是罪恶的，妇女经常不贞，异教徒是要遭报应的[捂脸],0,1,1,1,0,"Looked at the first few stories in the full translation, black people were always evil, women were often indignant, and infidels were to be punished."
zho_740ef9e5a43c185cf218175b500e7afd,抓捕过程中把黑人的手臂拧成非正常状态，还不许人叫疼反抗，否则就就是拒捕,0,1,0,0,0,"In the capture, the black man's arm is broken into an irregular state, and no one is allowed to fight back, otherwise they're resisting arrest."
zho_5b5625dc587665d6840146c2ebdf07ed,只要我的孩子不是同性恋就行，我不想断子绝孙，其他人我还管不着（我好像很自私，但请不要怪罪我）。,0,0,0,1,0,"As long as my children are not gay, I don't want to lose my children, I don't care about the others (I seem selfish, but please don't blame me)."
zho_65cfdec2eaf28b0199c5fd1352bfc09c,又不给做绝育又圣母只能让流浪猫越来越多都成生态杀手了,0,0,0,0,1,"If we don't sterilize her, she'll become an eco-killer for more and more stray cats."
zho_ce32d6c726fcd71e9d292f5ba6381637,或许黑人才是天生的战斗机器吧，这身体柔韧性和爆发力太适合战斗了,0,1,0,0,0,Maybe black people are natural fighters. It's so flexible and explosive.
zho_84e348273039142f6644d5d714813856,你去国外生活一段而不是旅游就明白了，白人不分男女对亚裔歧视真的很严重。,0,1,0,0,0,"When you go abroad for a while rather than for a trip, it becomes clear that white men and women are seriously discriminated against by Asians."
zho_47ceee732c8b2380b804a9b2b4a53576,赞同 一边哭喊着外国人歧视自己 一边在关于黑人新闻下骂“黑鬼滚蛋” 真是可笑至极,0,1,0,0,0,"It's ridiculous to cry out that foreigners discriminate against themselves and say, ""Nigger fuck off"" on black news."
zho_69fdeaab55e7612b588688328ac0e6e2,打压都不回来，给台湾脸了还能回来？决定台湾走向的先是大陆，然后是美国，关你台湾什么事情？,1,0,0,0,0,"If you don't come back, you can come back to Taiwan face? It's the mainland that decides Taiwan's course, then the United States, and what about Taiwan?"
zho_ebcfe6c575e942dc5552a92fc8d66672,孩子，真正的华裔，不仅仅是汉族，是汉苗壮等为主体，炎黄蚩尤三大始祖之后的黄种人都是！当然，穆斯林除外！,0,1,1,0,0,"Children, the true Chinese, not only the Han, but also the Han and the Chinese, all the yellow after the three founding fathers of Yellow and Yellow, of course, except Muslims!"
zho_12fea3daf3b0b9a2b14983867d2d9f7f,黄种人穿浅紫色必化妆。不然黄紫一对比显得气色不好……心酸。,0,1,0,0,0,Yellow people wear light purple make-up. Otherwise the comparison looks bad... heartache.
zho_ed5adc10d1fd0658a56d8c7f4dbf9646,保护好自己，毕竟法律没有规定侵犯男性为强奸。,0,0,0,1,0,"Protect yourself, after all, the law does not provide for rape against a man."
zho_bf7942d422dcb59ac064e54bc346647a,不打女人是因为有素质因为打人就不对但是如果你撕破这层道德并且你还打不过我那对不起我要打死你,0,0,0,1,0,"You don't hit a woman because you're good enough to hit someone, but if you break this moral code and you can't beat me, I'm sorry I'm gonna kill you."
zho_4346f0d9b2508a27513e5a88e3539a92,"又要属猴又要男孩，要求怎么这么高。汗(\\"" )汗",0,0,0,1,0,"And the monkeys and the boys, asking how to be so high. Khan."
zho_db41c80ade7b51d6623d21c766d51829,是啊，那是谁先说的女司机撞人多的？我猜你一定对这种歧视女性的发言视而不见吧,0,0,0,1,0,"Yeah, well, who said there was a lot of female chauffeurs? I guess you must have turned a blind eye to that kind of sexist talk."
zho_9701a195847fa994a28636f33e972aa2,广州被黑 是因为黑人！ 东北被黑是因为东北口音的土味视频，唉呀妈呀，嘿嘿嘿！我想到这就脑壳痛,0,1,0,0,0,Guangzhou is black because it's black! Northeast is black because of the tacky video of the northeast accent.
zho_cbb23b4e4dd6ef1af78145504d2068d7,你不会以为河南人全部迁到南方吧？即使是现在的交通条件也受不了一个省全部迁移，其实迁移的河南人是少数,0,1,0,0,0,"You don't think all Henans moved to the south? Even the current traffic conditions can't stand all of a province, but there's a minority of Henans."
zho_7ff0db01e35f81f5366398740bac85c2,不要再见她们，终身不要再见她们了，我一想到她们就在河南，我就再也不想去河南了，好恐怖。,0,1,0,0,0,"Don't ever see them again, never see them again. When I think they're in Henan, I don't want to go to Henan anymore."
zho_26010a74cb88f886ddf02b661a065d0a,这就受不了了？知道美国多少白男为了追小仙女玩极限运动，命都没了吗？,0,0,0,1,0,That's unbearable. You know how many white men in America have lost their lives trying to get rid of fairies?
zho_17c3340a4d5e1ead047a6c96e690eb59,花大价钱留所谓的留学生 却不舍得给国内的更好点待遇.,0,0,0,0,1,"He spends a lot of money on so-called students, but he doesn't want to be treated better in the country."
zho_0fd35328ef0d2a65edee7a2d2900ea63,皮肤黑不代表就是黑人，南岛是棕色人种，是C系和O系混血后代，因为在赤道，肤色较深！,0,1,0,0,0,"Darkness doesn't mean black people. South Island is brown, C and O are mixed, because in the equator it's darker!"
zho_0f422f20b7b7a3f67ca3741bb7ce9438,新疆河南人很多的，只不过这两个身份都比较容易被歧视，深有体会,0,1,0,0,0,"Xinjiang has a lot of people, but both are more likely to be discriminated against."
zho_8cb58a8a46f4712abaf65059f4c2372d,日本是有自己独立国家、文字，跟中国几乎隔离，而且从未被中原征服过的民族，跟中国这种少数民族完全两回事。,0,1,0,0,0,"Japan is a nation that is independent of itself, has its own script, is almost isolated from China and has never been conquered by China, and is completely different from a minority like China."
