id,text,political,racial/ethnic,religious,gender/sexual,other,text_en
hin_50fbcf1a0212cddb4899c8e003d7fd54,सरकार तो बेग़ैर मुसलमानों के बनेगी नही तो मुसलमानों के लिए क्या है के पास,1,0,1,0,0,The government is not the only case of Muslims; so what's with the Muslims?
hin_2cc7f03b594f60a2cc9bb3f99e11ec0a,अपनी ये प्राथमिकता मुसलमानों को समझाओ।,0,0,0,0,0,Tell the Muslims your priority.
hin_e78d338ee90808c076923368b885f91e,बांग्लादेशी मुसलमानों की यार मोदी सरकार,1,1,1,0,0,Bangladeshi's Man Modi Government
hin_daa5c3e72ca4ad464a3208fddbd6a9f3,तुम मुसलमानों के दलाल हो,1,0,1,0,0,You're brokers of Muslims.
hin_ca631808f86c2a887bf7711db6e95b1b,उनको मुसलमानों का वोट चाहिए बस,0,0,0,0,0,They should vote only for Muslims
hin_f87e3a94c1f00cfdd8b05ba5b063199d,"दुनिया में मुसलमानों ने केवल विध्वंस किया है, निर्माण नहीं!हमारी यह बात गैर मुसलमानों को सदा याद रखना चाहिए !",1,0,1,0,0,"Only those who have believed in the world have destroyed, not build! Our fellow Muslims should remember this forever!"
hin_673dff4fa611090997966b5aee305365,मुसलमानों के खिलाफ इस्तेमाल करना है,0,0,1,0,0,Against Muslims It is to be used in a fight against them.
hin_f87bf55450d6b85b6524729b8ffdd7c8,UAPA sirf मुसलमानों पर लगता है भाई,0,0,1,0,0,APA is on behalf of Muslims.
hin_cec60a555446d98edbe182231c92de15,उनको जानवर से नही मुसलमानों से है,1,0,1,0,0,They are not Muslim
hin_9f11bb94b1a9767c62cc621b54c46faa,ये हिन्दू-मुसलमानों का आंतरिक मामला है।,0,0,0,0,0,This is the internal case of Hinduism.
hin_cd30dd42f4e67ee43324837be152c8ee,फिर भी मुसलमानों का साथ दे रहे थे,1,0,1,0,0,And they were witnesses.
hin_dbc55ca66197c32fd5d7694cf3efec98,भारत के बुजदिल मुसलमानों को डुब मरना चाहिए,1,0,1,0,0,India's Boulogne Muslims should die
hin_2e2044fed0e870eec71a2b881f2dddae,अल्लाह अपना सब मुसलमानों पर रहम फरमाए आमीन🤲🤲🤲,0,0,0,0,0,May Allah have mercy on all the Muslims.
hin_f9f14ce9d37f0d1956b770828dd19276,सुनो दलाली पोर्टल ओबीसी को कोई दिक्कत नहीं है मुसलमानों के ews आरक्षण से मुसलमानों का भी है ews पर,1,1,1,0,0,Listen brokerObsi has no problems with e-mails on e-mails.
hin_99d9aa3d1fbd6ea27e899c276dc4ee14,देश मुसलमानों के साथ भी यही हाल है,1,0,1,0,0,It's the same with the Muslims
hin_2218478b7c02da8d5977953415d18d1c,"कश्मीरी मुसलमानों को किसने मारा ? जवाब नही दिए, लगता है आप को भी कश्मीरी मुसलमानों की कोई परवाह नहीं है।",1,1,1,0,0,"And who killed the Muslims? They didn't answer, you don't think you have any concern for the Muslims too."
hin_d56821be3c91bb091ab3a2d957085fd4,ये सब मुसलमानों का अहित कर रहे हैं ।,0,0,1,0,0,All of this is a slander to the Muslims.
hin_f9b1b98f54e6c6a7cf287b6b9cc61592,कभी मुसलमानों पर ज्ञान पेलते नही देखा आपको,0,0,1,0,0,You never see knowledge watering on Muslims
hin_093377254ff6670a81b16bd58cb6695b,हिन्दू मुसलमानों में नफ़रत घोल रही है भाजपा,1,0,1,0,0,There is enmity between Hinduism and Islam
hin_bfee3f16a7e1e2c8546a14719cf10e9f,मुसलमानों के पास इतने हथियार आते कहां से हैं?,0,0,1,0,0,Where do they come from?
hin_8734947d46a3a26e91a5742bd17d6136,मुसलमानों के लिए कुछ भी नही सिर्फ बुलडोजर है,1,0,1,0,0,There's nothing for Muslims except Bullodor.
hin_289d8fd368f10149283ccaf9b1e0510c,मुसलमानों की। गोद मे बैठने वाली तुझे क्या कहे,1,0,1,1,0,"O Muslims, what do you say about him who is in his bosom?"
hin_09f286557a89b03d50444831d9e0d18b,मुसलमानों को सपा में क्या मिलेगा भङवे ??,1,0,1,0,0,What the Muslims will find on the platform
hin_e729e884ffdc902d4cb0c651bffc7279,मुसलमानों को परेशान करने के लिए बुल्डोज़र चलाया जा रहा है ?,1,0,1,0,0,Bulledoster is going to bother the Muslims?
hin_9abe9da012b7a0d8de2ed24d340751d1,"""मुसलमान मुझसे और मैं मुसलमानों से प्यार करता हूँ।"" : योगी आदित्यनाथ",0,0,0,0,0,"""I love both me and the Muslims."""
hin_086461206a0498d012f5f90c3c7293b1,कोई और मुसलमानों को आतंकवाद से कैसे जोड सकता है ???,1,0,1,0,0,Still others who have been victims of terrorism have been victims of terrorism.
hin_f83ed055fedae1e8ceedd8750fa09244,मुसलमानों के बाद यादव ही bjp के निशाने पर है,0,0,0,0,0,Remembering after Muslims is the only one on the bat track.
hin_6443ee8909d4c10fd99be19e141bb2fd,मुसलमानों के वोट लेकर बीजेपी की गोद में बैठना ठीक नहीं। कम से कम बीजेपी से मुसलमानों को निशाना बनाने पर दो टूक बात करते।,0,0,0,0,0,It isn't right for the Muslims to take the votes and sit in their arms. At least they would target the Muslims at least.
hin_4e128f4e8fd492e3f232581e21fd3b17,भीलवाड़ा पुलिस मुसलमानों के साथ नाइंसाफी करना बंद करें #ShameBhilwaraPolice #ReleaseImranRangrej,1,0,1,0,0,Stop being unjust to the justice of the martial police #
