id,text,polarization,text_en
pol_0e4b54669184c4d3a68cf22a0ab32392,pedały mają nie płacić podatków w Polsce?,1,Faggots don't pay taxes in Poland?
pol_53ce714a42ad1ec17bb306eacb70a595,Jej teksty powinien przytaczać Jan Nazwisko jako zgubne skutki wieloletniego nadużywania alkoholu,0,Its texts should be cited by Jan Name as the disastrous effects of many years of alcohol abuse
pol_b3a90781d538ad6a3dcfe43c65702a44,Czyli naciągając tezę sąd prawomocnie stwierdził że Nazwisko to debil( ͡° ͜ʖ ͡°),0,"So, in drawing the thesis, the court's final statement was that the last name was an idiot."
pol_321cb79f46dea0c3f2ffb106491cdfa5,"no tak, dlatego piszą jak piszą. Dokładnie to samo napisałem wyżej.",0,That's exactly what I wrote above.
pol_54ff3fb3b225a2bf6a8785e655d8f6a6,"Nazwisko BULWOOO PRZESTAŃ MI BULWO UKRAINĘ PRZEŚLADOWAĆ PEDALE KREMLOWSKI W DUPĘ JEB 
 #ukraina",1,BULWOO'S NAME STOP MY BULWO UKRAINE TO TELL THE KREMLOW PEDALS IN THE ASS OF JEB #Ukraine
pol_dac9d7915cf92ca04eed350c0b60291d,"nasrałbym ci do mordy, ale już srałem. bolszewiku.",1,"I'd shit in your face, but I already shit. Bolshevik."
pol_35a86539b0e7273853e4c5cd188da3ee,"czarna zaraza mówi o tęczowej zarazie xD 
 
 
 
 Przecież to jest jedna i ta sama zaraza: LGBTKK+",1,"Black plague speaks of rainbow plague xD After all, it is one and the same plague: LGBTKK+"
pol_8cbe3721fccc18983e76dedb8044b20d,"Ukraiński dron zaatakował na zaanektowanym Krymie statek ""Fedor Uriupin"" - przekazał niezależny, rosyjskojęzyczny kanał na Telegramie ""Krymski Wiatr"". 
 
 Szczegóły ⤵️ 
 @URL",0,"The Ukrainian drone attacked the ship ""Fedor Uriupin"" on the annexed Crimea - handed over an independent Russian-speaking channel on the Telegram ""Krymski Wind."" Details @URL"
pol_27803bf45fb94562394c522f89e09049,Ciekawe jak bardo trzeba mieć najebane we łbie żeby tworzyć takie grafiki.,0,I wonder how much it takes to get fucked up in the head to make graphics like that.
pol_9d9c142074541af0354b208f9963fddb,wypiedalaj i nie wracaj szczurze,0,"fuck off and don't come back, rat"
pol_fad66704092b3dc45435ba680e880bec,"Warto dodać, że link dotyczy grupy Vag, z innymi markami nieraz kończy się na tym, że bez fabrycznego testera ani rusz.",0,"It is worth adding that the link concerns the Vag group, with other brands sometimes ends with the fact that without a factory tester or move."
pol_e55f101307d9dce931c946c10eddaca6,kim ty jestes karakanie by obrażać ludzi którzy nie zgadzają sie na dymanie przez Nazwisko i orlen. Wypier.dalaj łachu,1,"Who are you, caracing to offend people who don't agree to be fucked by Name and Orlen."
pol_def33f74598c4d026bf096cc4fc6b24d,Kto kolwiek tego nie zrobił i na ilu grobach to wkońcu tylko żydowskie groby... Wielka mi afera.,1,Whoever did this and how many graves are only Jewish graves at the end... big deal.
pol_cabe7fd09965b35e0043c1526e6d1746,"możesz jakiś ciapak się zgłosi, kto wie.",1,"Maybe some pussy will come forward, who knows."
pol_a2323657ccb9f0226c5b193b67b9bb9d,"Ale ta widownia niedojebana, cokolwiek [pseudonym] powie to o mało się nie spuszcza XD 
 #famemma",0,"But this audience is fucked up, whatever the [pseud] says is about to drop XD #famemma"
pol_4741c7a8e075f63e06b72cc272d0535a,"hahha neuropki jakie zwierzęta, zbiegli się żeby zakopywać, japierdole ci to nie maja co z życiem robić",1,"Hahha neuropkas like animals, they've come together to bury, fuck you, they've got nothing to do with life."
pol_c2aeef6c3d12fb1d731872eb7cd9f609,"pomyslec ze taki smiec po 25 latach wyjdzie I bedzie cieszyl sie zyciem, gdzie jest sprawiedliwosc !!!",0,Think that such a scumbag after 25 years will come out and enjoy the life where there is justice !!!
pol_835b3daab1af152cc3f26ff3533691ae,każdy kto jest blisko tematu wie jaki będzie burdel po wprowadzeniu tego systemu,1,Everyone who's close to the subject knows what a brothel will be when this system is in place.
pol_3c4de0ec453d90e6b9d392e350f05e7e,"ojej, co za pech. Oby ta #ladnapani byla nastepna w kolejce. To bydlo trzeba wypalic.",1,I hope this #lady is next in line.
pol_e5038ca4344a29093dddc49125aeec78,"Złapany szkodnik, teraz bym go pływać nauczył ( ͡º ͜ʖ͡º) gdzieś na głębokiej wodzie....",0,"Catched a pest, now I'd teach him to swim somewhere in deep water...."
pol_4c925fe5489da9fbe92d15421d275fac,No i prawidłowo. Kurestwo jak i kurwiarzy należy zlikwidować jak szczury.,1,Fucking as well as fucking whores should be wiped out like rats.
pol_1cd3d10f4937e04735a3221037f93732,bo to po prostu e-kurwa szukająca klientów xd,0,Because it's just e-fucking looking for customers xd
pol_c0cff6c3df719de660472614e3fa07e7,to my płacimy rekompensaty jebanym pasożytom,1,We pay compensation to fucking parasites.
pol_ac9590596ef5990bc790215497aaf259,i na chuj repostujesz psie jak to świeżo w gorących?,0,"And for fuck's sake, you're repainting a dog like it's fresh in the hot ones?"
pol_464445c31fec8cafad96f4a4f985ca03,"Ha tfu na ciebie Nazwisko szmato, sprzedawczyku.",0,"Ha tfu's name's on you, bitch, salesman."
pol_cc24f1b883f2072421fffdc7eee329c6,powinni go powiesić jak Mussoliniego,0,They should hang him like Mussolini.
pol_e16d4d52e1cf8f445fae286f40b9b2dd,"Będę pił, oczy podbijał 
 Będę gwałcił i zabijał",0,"I'm gonna drink, I'm gonna raise my eyes I'm gonna rape and kill"
pol_837c37608d6f2e199934021c677cc2f0,i po co ci prawko robaku? zmarnowany czas i pieniądze,0,"And why do you need a worm license, wasted time and money?"
pol_6ae660c6f8b838b5945d0fd5303c95ff,Twoja stara skakała gołą pizdą z 3 piętra na obspermiony przez psa hydrant i wyszedł taki pies jak ty,0,Your old lady jumped a naked cunt from the third floor onto a hydrant dog's cum and came out a dog like you.
pol_24f55720760601a0a63e6209be8d6f2d,wiem gdzie to wisiało debilu. Jak mam ci udowodnic? Wysłać adres zebys tam poszedł i sobie przeczytał?,0,"How am I supposed to prove to you, send the address so you can go over there and read it?"
pol_4432ef053bdfd5b02318965810974dd5,"""karakan"" to też merytoryczne jest xD 
 ""biomasa"" na wyborców pis też 
 ""stare kurwy"" też 
 wypad z tą twoją debilowatą mądrością",1,"""Karakan"" is also the substance of xD ""biomass"" for voters to write also ""old whores"" also go out with your stupid wisdom"
pol_eecc94a0e04c43d50542a87d5ed0d7fe,w pierwszej chwili dziadyga chciał nawet łapać z przyzwyczajenia,0,"In the first moment, the grandfather even wanted to get used to it."
pol_73a92b0ba113d4614d35938b48db7f9e,idź być idiotą gdzie indziej szurze,0,"Go be an idiot somewhere else, bitch."
pol_cf9c17cca9f363209d92f63423428a06,"Biedne świnki, ludzie to jebane zwierzęta",1,"Poor pigs, people are fucking animals."
pol_9332085108ebc5390b4768580899a9b9,">Światowa organizacja żydowska zaniepokojona nominacją Adama Nazwisko 
 
 Nie no ja rozumiem la teraz to was już całkiem popierdoliło.",1,*The Jewish organization concerned about Adam's nomination Name No I understand now that you're completely fucked up.
pol_0e0a46bef1a4a84f13eecef611b5db1e,LGBT to faszystowska organizacja,1,LGBT is a fascist organization
pol_c8a1dac82e658597e1a8da1f34945b15,"Nasze przedsiębiorstwa są tak tanio sprzedawane, ponieważ UE otworzyła rynek na zagranicznych graczy bez odpowiednich barier ochronnych.",1,Our companies are so cheaply sold because the EU has opened up the market to foreign players without adequate barriers to protection.
pol_857a28268cf81e375a3a3b13171fee9d,"J*bał mnie pies, j*bała cała wieś",0,"I was fucked by a dog, fucked by a whole village"
pol_8b3b5c86f1b4970d52c9fa8bb3a5aa1e,"Dopóki nie założyłem konta na #wykop i nie odkryłem tagu #neuropa nie wiedziałem że na świecie jest tylu idiotów. 
 
 ! #4konserwy #bekazlewactwa #heheszki",1,Until I set up an account on the #excavation and discovered the #neeuropa tag I didn't know there were so many idiots in the world. ! #4conservative #beccassia #heheheshesheshka
pol_a85bddb057686d2d5781bdac4c9f922a,zespół fachowców z wielu dziedzin sprawiający kontrolę nad poprawnym przeprowadzeniem rekrutacji na stanowisko osoby eutanazjowanej. ( ͡~ ͜ʖ ͡°),0,a team of professionals from many areas that control the proper recruitment for the position of euthanized person.
pol_79c54841f03690d636804d2fa249a518,zabij się psi synu i zdychaj w męczarniach,0,"Kill yourself, dog son, and die in torment."
pol_375ed73487a8c4268fa4ecd54f40dbb1,"sam sie zaorales debilu, az sam się zastanawiam czy konta nie usunac, przez takie zera intelektualne jak ty",0,"You plowed yourself, you idiot, and I'm wondering if I'm gonna delete my accounts because of intellectual zeros like you."
pol_79a5d7e66797747622308ab964adbfc3,"Nic nie jest dzisiaj ważne, tylko wybory.",0,Nothing's important today. It's an election.
pol_a1919168382094e2886a21af2c915c72,uwazaj smieciu zeby ciebie nie palowali ale szaro brunatni polski kmiocie i robaku,1,Watch the garbage so they don't smoke you but gray brown polish loot and worm
pol_5b31aec96f884856bcff108c96e2a2b6,jestes chujem z natury czy nabylas takie cechy? ( ͡° ͜ʖ ͡°),0,"Are you a dick by nature, or have you acquired such qualities? (oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh."
pol_8fdfefe34ef31d6dbcbad5add558d658,"utkaj 
 Matkę i ojca cwelu, co mnie twoja opinia obchodzi pizdo",0,I don't care what your opinion is about cunts.
pol_34937dc31ad43686a14d6b626b170d6b,"> chyba od ludzi, którzy nie rozumieją sarkazmu i ironii. 
 
 o kolejny kretyn. Niektóre żarty nie są śmieszne. Niektóre są szkodliwe.",0,> I guess from people who don't understand sarcasm and irony. about another moron. Some jokes aren't funny. Some are harmful.
pol_e48aaf97fa905bdca96a9980583c6426,czyli jestes zlodziejem xD,0,So you're an xD thief.
pol_bcab37d983bd829077b8e83a9ea8714a,kobiety powinny nie istnieć a każdy powinien być domyślnie pedałem i móc rodzić dzieci #rozowepaski #niebieskiepaski #teczowepaski,1,Women should not exist and everyone should be a faggot by default and be able to give birth to children #rose band #blue band #teabands
pol_3f7a67790996047c2b4d352662a59c59,"no i bardzo dobrze, ze polscy politycy biorą udział w takich spotkaniach. Gorzej jakby nikogo od nas tam nie było.",0,And it's very good that Polish politicians take part in such meetings.
pol_f4bbce20da99663bcb765372fb7674af,"Miłość nie wybiera 🤷‍♂️ 
 Choć według ich środowiska LGBT to ideologia 😎🤭",0,Love doesn't choose ♪ Though according to their LGBT environment it's an ideology
pol_7788679386e1fe33bf37381c9ccd91d5,"Jak to jest napisane? Braun TYM razem przesadził? Aha. Nie wcześniej. Dopiero teraz. Mówiąc rzeczy, które powinny go objąć infamią na zawsze. I zaprowadzić wprost do pierdla. Z urzędu.",0,How does it say? Braun has gone too far this time? Oh. Not before. Not until now. Saying things that should cover him with infamy forever. And lead him straight to jail.
pol_17e056d378f95f9a784d61bd5e8969c3,Jak Trzaskowski wygra to rozpisze się wcześniejsze wybory i po PSL,0,"If Trzaskowski wins, we'll write down early elections and after PSL."
pol_f26bd6fd69915cd8760d6616bc2a1ba2,"Syszaem, że że pisiory pod choinkę od partii mają dostać podręcznik.",1,I hear there's gonna be some textbooks for the party's Christmas tree.
pol_f3a54231c7d12b99a245bdda04bbf3a9,o jebany most zwodzony ma,0,o fucking drawbridge has
pol_c16faa69f853a6b8c92b363fac8103f6,pedofilskiej mafii marzą się strefy no go,1,Pedophile mob dreaming zone no go
pol_345f128f562366380b02b07518b11415,Już Hitler to wiedział do czego są wybrani,1,Hitler already knew what they were chosen for.
pol_839dbb24cc85ac8163e13516c252af9e,ty weź nie tłumacz tych debili . Zostawienie żywej istoty w aucie na słońcu to skurwysynstwo,0,You take no excuse for these idiots. Leaving a living creature in a car in the sun is a son of a bitch
pol_573bd4faea6cc1801f7e14e647cd8d7e,Huj w dupe pedałom byle nie mój,1,I don't give a fuck about faggots but it's not mine.
pol_a52a6fbe9168030388961e49510c651d,"Tak bym jej zakurwił, że aż by mi cała pięść spuchła.",0,"I would've fucked her up so bad, I'd've had my whole fist swollen."
pol_3a60fbb3680707da8eaeb61ae64fd6a0,"> Polscy nacjonaliści to jebane ścierwo, z którym nie można dyskutować, tylko trzeba do niego strzelać 
 przecież samą prawdę napisał, widać że mądry człowiek",1,"> Polish nationalists are a fucking piece of shit that can't be discussed with, but you have to shoot at them because he wrote the truth himself, you can see that a wise man"
pol_f62385e363e90f6b95dbaa87a2b72041,Nazwisko się i szwenda pierdolona menda,0,Your name and your fucking mumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo-jumbo
pol_47c1a61d1cfc9e9b5a95ec27dc92eb1c,"pluje wam w ryj przegrane śmiecie 
 #przegryw",1,Spits in your fucking face losers #overplay
pol_55ccd3104417be661b6aa6629e324503,"usa odpierdalaja 10x bardziej niz chrl, niech gina.",1,"Usa fuck off 10x more than chrl, let her die."
pol_a907fe019c815924b7a6bb5327eaf583,"Tak kończą wszyscy debile popierający lewicę, ma feministka za swoje",1,"That's what all the idiots who support the left end up doing, having a feminist for her."
pol_9d8130f8f7048f42524cda6f59508d34,XDDDD pal gumie smieciu,0,XDDDD smoke gum rubbish
pol_a193c89429eb595560163947b193d767,"""Gdzie ty wlazisz szmato yebana"" 
 Ale to jest kurła patologia 
 
 #famemma #[pseudonym]",0,"""Where do you go, you slut yebana"" But this is the hen's pathology #famemma #[pseud]"
pol_9883b12397d2953932de37d67c2dc4ba,"Uwaga. Ogłaszam wybory na największe gówno Wojny roku 2022 roku. 
 
 #ukraina #wojna #rosja #bialorus",1,Attention. I declare the election for the biggest shit war of the year 2022. #Ukraine #war #Russia #Bialorus
pol_70436013e863f36dc26ae6dde798ee05,Strzelać do tych którzy przeżyją? Taki jest plan? ( ͡° ͜ʖ ͡°),1,"Shoot those who survive? That's the plan? (oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh."
pol_427b13be4d2b8fe51a92cb9909e6692a,Wojsko na ulice i nap!@USER w śmieci!,1,Army on the streets and nap!
pol_5f41e9e1118eb2c5405f574ca7fd7224,Te mendo z [pseudonym]. Pierdol się. Za prawdę o ukrainie kasujesz posty a rumuna posty wiszą godzinami. #[pseudonym]content #ukraina,1,Fuck you. For the truth about Ukraine you delete posts and rumuna posts hang for hours. #[pseudowed]content #Ukraine
pol_9a39c7227a6cf488cc1493a816fb53bf,"Szkoda, że nie jesteśmy amerykanami, bo byśmy mogli go sobie bezkarnie od**bać z drona i zaprowadzić demokrację na Białorusi.",1,"It's a pity we're not Americans, because we can get him out of the drone and lead democracy in Belarus with impunity."
pol_52f8a92382cfa9d9b9a3c07cd99139ac,"problem polega na tym, ze albo przyjmujemy czas zimowy na caly rok, albo przechodzimy do innej strefy czasowej niz wiekszosc UE",0,"The problem is that we either accept winter time for a whole year, or we move to a different time zone than most EU countries."
pol_390dba23336ef92d7d2b3811941124df,taki mundry a kupił upadającą firmę?,0,That's the kind of uniform he bought a failing company?
pol_61a6c9972d339cd5fff68d48a7398e98,"akurat Gemius od lat ma algorytmy na wykrywanie tego samego użytkownika pod różnymi przeglądami lub adresami ip, a nawet między komputerami a telefonami",0,"Gemius has had algorithms for years to detect the same user under different ip reviews or addresses, and even between computers and phones."
