id,text,polarization,text_en
arb_6a367eaeee7254f93517297cdde6bd0f,ياستي هذا قرار سياسي بس عبر الحكومة الموحدة او الخفية طبعا اهداف شيطانية وسخة اهمها تقليل النسل .. ممكن تتوسعي لو حبيتي .. طبعا دي مواضيع ثانية ومختلفة .. اطيب المنى,1,"This is a political decision, not through a united or hidden government, but, of course, demonic and dirty goals, the most important of which is the reduction of offspring, which, if you like, can expand."
arb_3b2da281bb10fc8e4fe38f65597d7fd2,"بعد الشذوذ تخولو الى تعقيم الاطفال تخويلهم من ذكر لانثى معناه سيصبح عقيم ..والعكس كذلك وهذه هي خطتهم تحديد النسل...
فستانك حلو ",1,"After the anomaly, they get to sterilize the children by authorizing them to have a female male meaning, and vice versa, and that's their birth control plan... your dress is sweet."
arb_59a2267c9f5adfedb7a6d355c48bf4f6,و يمكن هوسهم بتشجيع التيار هذا و التطبيع معاه هي محولة يغطوا على ضحاياهم من الاستغلال الجنسي للاطفال، ماهو معادش مقبول تقول على جماعة الميم مختلين عقليا و لازم يتداووا! ,1,"And their obsession with encouraging this current and normalizing together is a transformer who covers their victims from the sexual exploitation of children, what is an acceptable nest that says to the Mim's psychopaths and they need to heal!"
arb_001be499ecdccf4324afab51f0f140d7,هؤلاء لا يمكن اعتبارهم أقليات حتى يكون لهم حقوق، هذه الحالات شأنها شأن الجماعات الإرهابية بتأثيرها على المجتمع وخلق الصراعات واستهداف الأمن الإجتماعي.,1,"They cannot be considered minorities until they have rights. These situations, like terrorist groups, affect society, create conflicts and target social security."
arb_5137faab92de4241e30cf651b591e4c4,"و مجتمع الميم ده مش انقلاب علي الفطرة البشرية السوية و تشويها لطبيعة البشر
الا يستحقوا العقاب و اللعنة في كل مكان و زمان
لكن لا عجب في منظمة يقودها الغرب الملوث.",1,"The community of the Mim is not a coup d'état on the natural nature of mankind and a distortion of human nature. They deserve to be punished and cursed everywhere and in time, but no wonder in an organization led by the contaminated West."
arb_c166df6b42a634887179096961901500,حرام عليكم اتقو ربنا بي بناتكم اشمعنى الكلام ده بس بمصر حرام عليكم الكلام ده كان زمان من ايام الفراعنة من سنين كتيرة والوقتي معدتش في ختان يا مسلمين,1,"Do you fear our Lord with me, your daughters? I will say this, but in Egypt, the word is forbidden to you. This was the time of the days of the Pharaohs of many years, and the time is fixed in circumcision, Muslims."
arb_36f59b0ed610b43e9722e7082b6168a2,يال العار تريدون تغير العلاقات بين الرجل والمرأة ثكلنكم امكم اين حقوق الإنسان والحريات للشعب الفلسطيني كفا تظليل Free Palestine,1,What a shame you want to change the relationships between men and women... your mother's confidence... where the human rights and freedoms of the Palestinian people are... enough to shadow Free Palestine.
arb_12c2c4793a19b0d499375c2fc3039e8f,افكار اليسار الراديكالي المتطرف الذي حذر منه الرئيس ترامب مراراً وتكراراً بدأت بالصعود والانتشار,1,"The radical, radical left ideas that President Trump warned over and over again began to rise and spread."
arb_ccb26652f78d4446961a5825472b6919,كان يظل كافر احسن الاسلام حرم الشذوذ لانو دين الفطره وعقاب قوم لوط مذكور بالقران فاي واحد يحب الشذوذ يخرج من الدين اما مسلم وشاذ ما تجتمع,1,"He was still the best believer in Islam, the banquet of homosexuality, because he was a natural religion, and the punishment of the people of Lot, mentioned in the Quran, was one who loved to be gay, coming out of religion, but a Muslim and a homosexual were gathered together."
arb_0f11dd1910eeaead3cff2755bf9e9268,إن شاء الله ياجماعه ربنا ياخدكوا انتوا وكل الي مأيدين الختان ونبدأ من اول وجديد ع نضافه مع ناس متعلمه بجد وواعيه بدل نعيم الجهل الي انتوا عايشين فيه ده,1,"If Allah wills, my people, our Lord, take you and all those who support the circumcision, and start from the first and new, with people who are well educated and conscious, instead of the bliss of ignorance, in which you live."
arb_c6ae27b67049869bf62790dd2c439d82,سكاي. البالية. مثل. الامارات. ودحلان. وعباس.,1,"Sky, the ballet, like the princesses, and the Dehlan, and Abbas."
arb_f1a554835428abb3426a4156fd3ff266,سبب بلاء القضية الفلسطينية هاته الوجوه التي لم تقدم للقضية الفلسطينية سوى العمالة والخيانة,1,"The cause of the Palestinian cause, these faces that have only been presented to the Palestinian cause, is labour and treason."
arb_b2294108e66900c81e940cb32e600d80,صاربدناسوريةلترجع سوريةمتل زمان راح الوطن وحاربواالشعب وجابواشعب غيرشعب وناس اشكالن مومعروفين من وين وعم يضحكواع الكل ويقولوادولةورئيس ودستورومجلس شعب بلاشعب,1,"Fistula began to return to Syria, full of the time of the homeland, and fought against the people, and confronted people who were unpopular, and people who were familiar with Wayne, and who laughed at everyone, and said, ""Don't be the president and the constitutionrs of the council of people who weren't people."""
arb_37fb711e25261b712c6c9c8df0c9a549,ألا تخجلون أين کافة حقوق دستوریە الأمة الكردية التي وافقتم عليها ووقعتم عليها قبل أيام؟,1,Aren't you ashamed of where the rights of the Constitution of the Kurdish nation you agreed to and signed a few days ago?
arb_49aa5fb573fd251a60821c564abe9dbc,والجولاني يبقى خمسة سنوااات انها الدكتاتورية تبعث من جديد من الاسد الى الجولاني سوريا تعيش الظلم,1,"It's the dictatorship sending back from the lion to the Golanic Syria, living injustice."
arb_db02c6c27dc245b0882b30f379f0d6db,"اي نفس القديم شو فرق
هو كل الحكي ع تنفيذ حبيبي مو ع الاعلان الدستور الي قبلو متلو مع بعض الاضافات والمسميات وليش مو مجلس النواب الي بيعلن حالت الطورى نفس الشي بس بغير قلم وغير اشخاص",1,"Which is the same old Shaw, the difference is all the tale of my lover's execution... of the constitutional proclamation... to be read out with certain additions and names... and of the House of Representatives, which declares the state of the freak is the same... with no pen and no guys."
arb_1b36c0b661c4c1454ea41a0adc457004,يا بني إسرائيل قسمت سوريا و تقصفكم كل يوم .هههه وانتي تتحدث عن دستور و مرحله انتقاليه... ولا سمعت له ولو مجرد ذكر لنتنياهوا...,1,"Children of Israel, I have divided Syria and bombarded you every day."
arb_1be2efc8b8962f13550fa6cb7cb5d4db,شو بيتختلف رائيس سني عن علوي اذا كانو بنفس عقلية و مبادئ و سلطة رجل واحد... محزن مبكي انو بكل دول عربية ما في اسمو ديمقراطية في عندا حكومات استبدادية وبس...,1,"Xu Bei is different from the top if they are of the same mind, principles and authority as one man... sad, weeping that in every Arab country in the name of democracy in the hands of authoritarian governments and piss..."
arb_9e84ac84ccd38003b66318dea5ea0253,يخلي يبلها ويشرب ميتها . قال اعلان دستوري قال . هذا فرض حكم واقع وتسلط للسلطة لرجل مازال على قوائم الإرهاب وهو مجرم مدان يجب سجنه,1,"A constitutional declaration said, ""This imposed a fait accompli and power over a man who is still on the lists of terror, a convicted criminal who must be imprisoned."""
arb_8b21446c353966098ca20031731e0d95,اهلا سورياستان الجديدة لنشوف لشوكت تبقى 🤣,1,"Hello, new Suryastan. Let's see. Shut up."
arb_9a5d4228594154bc1c5787e71f86ef7f,الفوضه التي افتعلها انتم ب تعليمات صهيوانيه تركيه لتغطيه ع اكمل الصفقه الاقليميه لتوزيع الكيكيه عليهم جنوب اسرئيل وتركيانحو شراكة اتتم تعرفون دلك,1,"The mess that you guys created with Turkish Zionist instructions to cover the entire regional deal to distribute the cake to them south of Israel and Turkey towards a partnership, you know that?"
arb_14791624d41f6cce1208066e0bbbddf4,كل الشكر للأمن العام والجيش على مايقومون به وخسئ المجرمين والقتلى واللصوص شبيحة وفلول بشار اللص المجرم,1,"All thanks to public security and the military for what they're doing, for the mischief of criminals, murderers, ghost robbers, and the peanuts of the criminal thief's char."
arb_b1208c99390c301501918da8e43d7e9f,تفه ع شرفكن يا حرامية يا قاتلين انتو والكر الجولاني تبعكن,1,"Your honor, sheriffs, you two murderers, and the Golan Walker follow you."
arb_3dee2fa29c4ca817fec20e2f62878d3c,#الشرع ارهااااابي وستبقى يداك ملطخة بدماااء الاطفال والنساء والابرياء العزل,1,"# The law, show it to me, and your hands will remain stained with the blood of children, women and defenceless innocents"
arb_2baa37b6c20998e0580828a63c15ce36,"انتبهوا
وهو عم يقول بعض الأطراف زور زورة الله أكبر تخيلتو قلب لأبو محمد الجولاني
كأنو ماناوي ع خير لهو الأطراف ع قولة سيادو",1,"Look out, as some of the parties say, ""Zorat Allah Akbar imagined the heart of Abu Muhammad Al-Julani as though it were Manawi's."""
arb_78007f822fa085179c8435457b0ce87d,"لم يتغير شي نفس الحقد ونفس الظلم ونفس الاجرام
راح طاغية اجا طاغوت",1,"Nothing has changed. The same hatred, the same injustice, and the same crime have taken root."
arb_94a5aca38ee5354ee867c3e978b4645f,وطلع كلامه صحيح ذبحتم الاقليه وقتلتموها يااقذر عصابة مرت في تاريخ البشريه,1,"You slaughtered the minority and killed her, you filthy gang that passed through the history of mankind."
